Date,Open,High,Low,Close,MA5,MA_dist_5,MA_slope_5,momentum_5,momentum_ma_5,volatility_5,volatility_ratio_5,price_range_5,MA10,MA_dist_10,MA_slope_10,momentum_10,momentum_ma_10,volatility_10,volatility_ratio_10,price_range_10,MA20,MA_dist_20,MA_slope_20,momentum_20,momentum_ma_20,volatility_20,volatility_ratio_20,price_range_20,MA50,MA_dist_50,MA_slope_50,momentum_50,momentum_ma_50,volatility_50,volatility_ratio_50,price_range_50,returns,volatility,hl_volatility,hl_volatility_ma,intraday_intensity,BB_middle_10,BB_upper_10_1.5,BB_lower_10_1.5,BB_width_10_1.5,BB_upper_10_2.0,BB_lower_10_2.0,BB_width_10_2.0,BB_upper_10_2.5,BB_lower_10_2.5,BB_width_10_2.5,BB_middle_20,BB_upper_20_1.5,BB_lower_20_1.5,BB_width_20_1.5,BB_upper_20_2.0,BB_lower_20_2.0,BB_width_20_2.0,BB_upper_20_2.5,BB_lower_20_2.5,BB_width_20_2.5,BB_middle_50,BB_upper_50_1.5,BB_lower_50_1.5,BB_width_50_1.5,BB_upper_50_2.0,BB_lower_50_2.0,BB_width_50_2.0,BB_upper_50_2.5,BB_lower_50_2.5,BB_width_50_2.5,CPI_CPI_diff,CPI_CPI_YOY_diff,INFLATION_INFLATION_diff,INFLATION_INFLATION_YOY_diff,REAL_GDP_REAL_GDP_diff,UNEMPLOYMENT_UNEMPLOYMENT_diff,IMF_0,IMF_1,IMF_2,IMF_3,IMF_4,IMF_5,IMF_6,IMF_7,trend
2017-03-24,16.103,16.16,16.058,16.16,16.1686,-0.0005318951548063081,-0.01733338195432035,-0.14999999999999858,-0.22949999999999804,0.06038046041650234,0.6714226012781488,0.01806930693069317,16.3112,-0.009269704252292862,-0.011508323687511833,-0.4460000000000015,-0.3798000000000009,0.17688213275732323,1.7553514879359449,0.03582920792079212,16.41175,-0.015339619479945846,-0.003733325239403201,-0.1509999999999998,-0.1620000000000001,0.16797019629196655,1.409741629448783,0.039480198019802085,16.45176,-0.01773427280728627,-0.0028499076901443523,-0.41000000000000014,-0.3875999999999995,0.1484243172773547,0.4721158745782158,0.04702970297029713,0.003726708074534013,0.004409174867310834,0.006334223436626735,0.007354305309965299,0.5588235294117493,16.3112,16.576523199135984,16.045876800864015,0.03253264004315864,16.664964265514644,15.957435734485353,0.04337685339087814,16.75340533189331,15.86899466810669,0.054221066738597876,16.41175,16.66370529443795,16.159794705562053,0.030704256942489176,16.747690392583934,16.07580960741607,0.04093900925665238,16.831675490729918,15.991824509270085,0.05117376157081558,16.45176,16.674396475916033,16.229123524083967,0.027065368801396726,16.74860863455471,16.15491136544529,0.036087158401862156,16.822820793193387,16.080699206806614,0.04510894800232759,3.395001935483876,0.7060015575740369,3.395001935483876,0.7060015575740369,19360134844869.93,-0.82258064516129,0.028257624351976988,0.018961143350460532,-0.09745463143412374,-0.048491274361255006,-0.2355410085597757,0.2649109790327063,-0.4711932749247166,16.700550442544728,16.700550442544728
2017-03-27,16.036,16.087,15.989,16.086,16.1326,-0.0028885610502957693,-0.015476437490083041,-0.17999999999999972,-0.16499999999999915,0.03687546610022525,0.420026427616513,0.021820216337187563,16.2594,-0.010664600169748016,-0.013260184853652397,-0.5180000000000007,-0.43700000000000044,0.15625349773828293,1.5065010468088498,0.03966181772970273,16.3967,-0.01894893484664601,-0.004154241395436436,-0.30100000000000193,-0.20090000000000038,0.18310712998921905,1.524222301184567,0.04332960338182266,16.44316,-0.021720885766482866,-0.0028695344222850207,-0.4299999999999997,-0.39831999999999934,0.1568448290771131,0.4985710046621431,0.05091383812010439,-0.004579207920792139,0.004328286844419024,0.006111249688201482,0.007579957773816465,0.5102040816326294,16.2594,16.493780246607425,16.025019753392574,0.02883012246545701,16.571906995476564,15.946893004523433,0.03844016328727569,16.650033744345706,15.868766255654291,0.04805020410909469,16.3967,16.67136069498383,16.12203930501617,0.03350194795096934,16.762914259978437,16.03048574002156,0.04466926393462565,16.854467824973046,15.938932175026952,0.05583657991828195,16.44316,16.67842724361567,16.20789275638433,0.028615818810456165,16.756849658154223,16.129470341845774,0.038154425080607936,16.83527207269278,16.051047927307216,0.04769303135076013,3.3659696774193577,0.7352241730653326,3.3659696774193577,0.7352241730653326,19427829002100.48,-0.8129032258064512,-0.030485450147276213,-0.0006313225855849776,-0.05784012544518594,-0.07176811517450579,-0.2435423569798519,0.2553177813838434,-0.46185640982948956,16.696805998778046,16.696805998778046
2017-03-28,16.083,16.14,15.994,16.13,16.1254,0.0002852642415071836,-0.011075677664663428,-0.036000000000001364,-0.10800000000000054,0.0319029779191356,0.3660430175519104,0.013577185368877722,16.2157,-0.005285001572550012,-0.01397942306756848,-0.43700000000000117,-0.4598000000000006,0.11679331221294764,1.1060935585331122,0.03713577185368879,16.3828,-0.015430817686842334,-0.004012450756286109,-0.27800000000000225,-0.22310000000000052,0.1925142783501496,1.5872226412197226,0.043211407315561015,16.43726,-0.018692896504648553,-0.002572868615008089,-0.2950000000000017,-0.4031999999999995,0.16297073857818423,0.5176213322385563,0.05077495350278978,0.002735297774462353,0.00437907232330284,0.009077908350432184,0.007987899165920818,0.3219178082191804,16.2157,16.39088996831942,16.040510031680576,0.021607450596572764,16.449286624425895,15.982113375574103,0.028809934128763575,16.50768328053237,15.92371671946763,0.0360124176609545,16.3828,16.671571417525225,16.094028582474774,0.03525299918514852,16.767828556700298,15.997771443299701,0.047003998913531075,16.864085695875374,15.901514304124625,0.05875499864191406,16.43726,16.681716107867274,16.192803892132723,0.029744143229136193,16.763201477156368,16.11131852284363,0.03965885763884854,16.84468684644546,16.029833153554538,0.049573572048560464,3.356292258064528,0.7449650448957644,3.356292258064528,0.7449650448957644,19450393721177.332,-0.8096774193548386,0.029393960512594134,-0.027786721255151296,-0.011077270172411974,-0.09522201760031128,-0.25153939661989827,0.24567176433553797,-0.4525033890472717,16.69306306984691,16.69306306984691
2017-03-29,16.131,16.147,16.054,16.105,16.1162,-0.0006949529045307682,-0.008868170524710211,-0.045999999999999375,-0.04100000000000037,0.029192464783036758,0.36490696514224985,0.011114560695436105,16.1883,-0.005145691641494243,-0.013389809848853976,-0.2740000000000009,-0.43940000000000057,0.10585424990106088,0.9816069256389831,0.02750698540825817,16.36295,-0.015764272334756323,-0.004296089402472314,-0.39699999999999847,-0.2406000000000006,0.1999022063548119,1.6268205389518455,0.043278484942564366,16.42482,-0.019471750679763918,-0.002766177829533883,-0.6219999999999999,-0.4088399999999994,0.1641380317581944,0.5209148126524342,0.050853772120459426,-0.0015499070055795539,0.0040973802171529,0.005765296633810673,0.007151811865824665,0.2795698924731162,16.1883,16.347081374851594,16.02951862514841,0.019616806564196697,16.400008499802123,15.97659150019788,0.026155742085595304,16.452935624752655,15.92366437524735,0.03269467760699424,16.36295,16.66280330953222,16.063096690467784,0.036650275107143554,16.762754412709626,15.963145587290377,0.04886703347619155,16.862705515887033,15.863194484112972,0.06108379184523944,16.42482,16.671027047637292,16.17861295236271,0.029979877726184094,16.753096063516388,16.096543936483613,0.039973170301578646,16.835165079395487,16.014474920604513,0.04996646287697363,3.3466148387096837,0.7547059167261964,3.3466148387096837,0.7547059167261964,19472958440254.184,-0.8064516129032255,-0.030059383712550538,-0.002649112000469555,0.03333176201581258,-0.11830499325343628,-0.259483141578468,0.23597819116192967,-0.4431350118530604,16.689321689220243,16.689321689220243
2017-03-30,16.103,16.226,16.077,16.205,16.1372,0.004201472374389504,-0.0037904510266320887,0.10499999999999687,0.02949999999999875,0.046975525543721405,0.6376258560288964,0.01462511570502921,16.167899999999996,0.0022946703035027654,-0.0114882793871291,-0.20400000000000063,-0.37580000000000097,0.07322332658006042,0.6791248182733302,0.02733724159210107,16.3445,-0.0085349811863319,-0.004555614429360554,-0.3690000000000033,-0.2683000000000007,0.19639581408404058,1.5802051909958106,0.04301141622955873,16.4146,-0.012769120173504185,-0.00275577826434586,-0.5110000000000028,-0.40483999999999964,0.1615256345361675,0.5123815146259829,0.04720765195927187,0.006209251785159742,0.004247557182981485,0.009252934235856507,0.007564409976910318,0.6845637583892521,16.167899999999996,16.277734989870087,16.058065010129905,0.013586797279806408,16.31434665316012,16.021453346839873,0.018115729706408693,16.350958316450146,15.984841683549845,0.022644662133010536,16.3445,16.63909372112606,16.04990627887394,0.036048055446915986,16.73729162816808,15.951708371831918,0.048064073929221574,16.8354895352101,15.853510464789899,0.06008009241152694,16.4146,16.656888451804253,16.172311548195747,0.029521091199816378,16.737651269072334,16.091548730927666,0.03936145493308807,16.818414086340418,16.010785913659582,0.0492018186663602,3.3369374193548538,0.7644467885566283,3.3369374193548538,0.7644467885566283,19495523159331.03,-0.8032258064516129,0.02974759388382802,0.03566287823878799,0.06932145648023416,-0.14047946063098965,-0.2673246059541039,0.22624232513709494,-0.43375207752184625,16.685581890366993,16.685581890366993
2017-03-31,16.214,16.259,16.141,16.158,16.1368,0.0013137672896733137,-0.0019667751073067855,-0.0019999999999988916,0.05149999999999899,0.046740774491966106,0.7110844303628833,0.0167099888600074,16.152700000000003,0.00032811851888528263,-0.009717249497277732,-0.15199999999999747,-0.31700000000000017,0.05359322096336861,0.5024525090400767,0.021722985518009597,16.326900000000002,-0.01034489094684237,-0.00517007631727265,-0.3520000000000003,-0.2927000000000007,0.19655611225148376,1.559825401532074,0.04313652679787097,16.40472,-0.015039573976270234,-0.002859268552422299,-0.4939999999999998,-0.4002399999999996,0.16181622733409154,0.5131107396951892,0.04672607996039107,-0.002900339401419094,0.004220215920645946,0.007277661280375115,0.007426744608117018,0.47457627118641005,16.152700000000003,16.233089831445056,16.07231016855495,0.009953732991395061,16.25988644192674,16.045513558073267,0.013271643988526455,16.286683052408424,16.01871694759158,0.016589554985658287,16.326900000000002,16.621734168377227,16.032065831622777,0.03611636849337288,16.72001222450297,15.933787775497034,0.04815515799116398,16.818290280628712,15.835509719371293,0.06019394748895498,16.40472,16.647444341001137,16.161995658998865,0.029592012664786196,16.728352454668183,16.08108754533182,0.039456016886381735,16.80926056833523,16.000179431664773,0.04932002110797728,3.3272600000000097,0.7741876603870601,3.3272600000000097,0.7741876603870601,19518087878407.883,-0.7999999999999998,-0.002159936710929172,0.029320503618322696,0.09322228840400827,-0.16132580242868785,-0.2750148038453135,0.21646942953511733,-0.4243553853286161,16.6818437067561,16.6818437067561
2017-04-03,16.153,16.183,16.073,16.08,16.1356,-0.0034457968715140355,0.00018595886589887022,-0.006000000000000227,-0.0039999999999995595,0.048417971871082065,0.8205484003149864,0.016480099502487598,16.134099999999997,-0.0033531464413880086,-0.0077063114260060555,-0.18599999999999994,-0.25060000000000004,0.040605007900040756,0.3875097951206994,0.021828358208955168,16.306,-0.013859928860542292,-0.0055316008709068425,-0.4180000000000028,-0.3182000000000009,0.1996048728448753,1.5652538775384879,0.04334577114427856,16.39808,-0.019397392865506322,-0.0027415654898449372,-0.33200000000000074,-0.3961999999999996,0.16819726513848907,0.5332499418221349,0.046952736318407906,-0.004827330115113493,0.004301564337747462,0.006809880517550885,0.007727551153862801,0.6636363636363707,16.134099999999997,16.195007511850058,16.073192488149935,0.007550159209384011,16.21531001580008,16.052889984199915,0.010066878945845348,16.2356125197501,16.032587480249894,0.012583598682306685,16.306,16.605407309267314,16.00659269073269,0.03672357528116186,16.70520974568975,15.90679025431025,0.048964767041549104,16.80501218211219,15.806987817887812,0.06120595880193657,16.39808,16.650375897707733,16.145784102292268,0.030771394908151724,16.734474530276977,16.061685469723024,0.0410285265442023,16.818573162846224,15.977586837153778,0.0512856581802532,3.286534000000003,0.7736380592240466,3.286534000000003,0.7736380592240466,19585782035638.438,-0.7999999999999998,-0.026740419064604372,-0.007228569415070899,0.10738144989426786,-0.18073391700221106,-0.2825047493506186,0.20666476763011188,-0.41494573454838507,16.678107171856507,16.678107171856507
2017-04-04,16.056,16.075,16.014,16.075,16.1246,-0.0030760452972477853,-4.9611172435916975e-05,-0.054999999999999716,-0.03049999999999997,0.05570727062160754,1.0139677302044274,0.015241057542768336,16.125,-0.003100775193798494,-0.005593344721473525,-0.09100000000000108,-0.1814,0.04279927309749199,0.41543182772275816,0.01679626749611195,16.2853,-0.012913486395706567,-0.0059513636252655315,-0.4140000000000015,-0.327000000000001,0.20108942760622386,1.5589715134162614,0.043359253499222344,16.388,-0.019099340981205904,-0.002996849839936629,-0.5040000000000013,-0.3959199999999997,0.1721884349859904,0.546022067763747,0.04696734059097972,-0.0003109452736317353,0.004303972909703294,0.0037992027902341765,0.0070074898683314445,0.31147540983603883,16.125,16.189198909646237,16.060801090353763,0.007962655459998358,16.210598546194984,16.039401453805016,0.010616873946664624,16.23199818274373,16.01800181725627,0.01327109243333089,16.2853,16.586934141409337,15.983665858590664,0.037043731636425076,16.687478855212447,15.883121144787552,0.04939164218189996,16.78802356901556,15.78257643098444,0.06173955272737505,16.388,16.646282652478988,16.129717347521016,0.03152094855735731,16.732376869971983,16.04362313002802,0.04202793140980975,16.818471087464978,15.957528912535025,0.052534914262262186,3.272958666666682,0.7734548588363754,3.272958666666682,0.7734548588363754,19608346754715.285,-0.7999999999999998,0.024556263312039524,-0.04252079165788726,0.11571196566238207,-0.19868397812514282,-0.28974545656859335,0.1968336026962008,-0.40552392445614005,16.674372319137138,16.674372319137138
2017-04-05,16.075,16.128,16.0,16.008,16.1052,-0.006035317785559996,-0.0006825430312356035,-0.09700000000000131,-0.07600000000000051,0.07704349421014989,1.4820515130903664,0.016179410294852595,16.1107,-0.006374645421986768,-0.004793585490755689,-0.14300000000000068,-0.15519999999999995,0.055230929337209925,0.5430419633977873,0.016866566716641652,16.25935,-0.015458797553407864,-0.006331376677188412,-0.5190000000000019,-0.34840000000000126,0.2017437861829231,1.5486520495997007,0.04354072963518236,16.379299999999997,-0.022668856422435515,-0.0027714154553902773,-0.4350000000000023,-0.3977199999999998,0.18015778232060936,0.5714571702682866,0.04716391804097945,-0.004167962674961112,0.004264861096281462,0.007962674961119758,0.006981907274843227,0.5234375000000009,16.1107,16.193546394005818,16.027853605994185,0.010284642381251763,16.22116185867442,16.000238141325582,0.01371285650833539,16.248777323343027,15.972622676656977,0.017141070635419347,16.25935,16.561965679274387,15.956734320725616,0.03722358879959967,16.66283757236585,15.855862427634156,0.04963145173279945,16.76370946545731,15.754990534542694,0.062039314665999344,16.379299999999997,16.64953667348091,16.109063326519085,0.03299734097072678,16.739615564641216,16.018984435358778,0.043996454627635996,16.82969445580152,15.928905544198473,0.05499556828454488,3.2593833333333464,0.7732716584487044,3.2593833333333464,0.7732716584487044,19630911473792.137,-0.7999999999999998,-0.03197854833238977,-0.030545133156748967,0.12086645251848391,-0.2151844571791324,-0.29668793959775247,0.18698119800747456,-0.3960907543268822,16.670639182066946,16.670639182066946
2017-04-06,16.007,16.084,15.972,16.05,16.074199999999998,-0.0015055181595349625,-0.0039040230027515546,-0.15499999999999758,-0.12599999999999945,0.05482882453700865,1.1233913237676076,0.017881619937694753,16.1057,-0.003458402925672159,-0.003847129188082383,-0.05000000000000071,-0.12439999999999998,0.05847516091761441,0.5844218226925658,0.017881619937694753,16.230749999999997,-0.01113626911880204,-0.006959527669858553,-0.5719999999999992,-0.37710000000000116,0.18768166637954073,1.4296929600603365,0.04448598130841124,16.367720000000002,-0.019411378005000163,-0.0028559940540736927,-0.5790000000000006,-0.40815999999999986,0.1823748147669868,0.5790077236513337,0.04809968847352026,0.002623688155922066,0.00403301334189385,0.00699693883925783,0.0069387970733465355,0.3839285714285645,16.1057,16.19341274137642,16.017987258623577,0.010892136495330397,16.22265032183523,15.988749678164769,0.014522848660440676,16.251887902294033,15.959512097705963,0.018153560825550624,16.230749999999997,16.512272499569306,15.949227500430686,0.03469001735216305,16.60611333275908,15.855386667240916,0.04625335646955092,16.69995416594885,15.761545834051145,0.05781669558693868,16.367720000000002,16.641282222150483,16.09415777784952,0.033427040803542724,16.732469629533977,16.002970370466027,0.044569387738056965,16.82365703691747,15.911782963082535,0.0557117346725711,3.245808000000011,0.7730884580610331,3.245808000000011,0.7730884580610331,19653476192868.99,-0.7999999999999998,0.0004400332274409957,0.005219061609022142,0.12041820212161372,-0.23016767193874205,-0.3032832125366211,0.17711281683801672,-0.38664702343559476,16.666907794114863,16.666907794114863
2017-04-07,16.05,16.12,15.934,16.079,16.0584,0.0012828177153391203,-0.00485846016558438,-0.07900000000000063,-0.1169999999999991,0.030729464689615932,0.6703427240909764,0.015486037688911035,16.0976,-0.001155451744359363,-0.003411194413318085,-0.08099999999999952,-0.11020000000000038,0.0556600794496481,0.5620592600735471,0.020212699794763422,16.2044,-0.007738638888203146,-0.007502955245637706,-0.527000000000001,-0.4147000000000013,0.16820926816023657,1.276114784464293,0.04309969525467999,16.35494,-0.016871966512870026,-0.003034492511911324,-0.6389999999999993,-0.41916,0.1796972976301508,0.5714680836459057,0.04763977859319609,0.0018068535825546128,0.004108015968326324,0.011588785046729078,0.007464253234356769,0.15591397849462177,16.0976,16.18109011917447,16.01410988082553,0.010372989659883532,16.208920158899296,15.986279841100703,0.013830652879845005,16.23675019862412,15.95844980137588,0.017288316099806144,16.2044,16.456713902240356,15.952086097759645,0.031141406314378235,16.540818536320472,15.867981463679527,0.0415218750858375,16.624923170400592,15.783876829599409,0.05190234385729699,16.35494,16.624485946445226,16.085394053554772,0.032962022049023355,16.7143345952603,15.995545404739698,0.043949362732031,16.804183244075375,15.905696755924621,0.05493670341503874,3.2322326666666754,0.7729052576733619,3.2322326666666754,0.7729052576733619,19676040911945.836,-0.7999999999999998,0.027074069047029588,0.04044214778850051,0.11106880343690441,-0.24332111094317885,-0.30948228948375256,0.16723372246196339,-0.37719353105731046,16.663178188749843,16.663178188749843
2017-04-10,16.11,16.149,16.033,16.04,16.0504,-0.000647958929372516,-0.0052802498822479725,-0.03999999999999915,-0.059499999999999886,0.028849610051272866,0.6405496103907721,0.013403990024937758,16.093,-0.0032933573603430577,-0.0025473996070432556,-0.045999999999999375,-0.08220000000000027,0.058551022383209216,0.5937535069103552,0.020261845386533733,16.1762,-0.008419777203546093,-0.0079602600269839,-0.5640000000000001,-0.44100000000000106,0.14309275607930694,1.0862978682746331,0.04320448877805484,16.34582,-0.01870937034666971,-0.0031869584731871303,-0.4559999999999995,-0.42412000000000005,0.1839140981824756,0.5860880646593367,0.047755610972568585,-0.0024255239753716573,0.004096546860282334,0.007200496585971426,0.007573177924133765,0.6034482758620732,16.093,16.180826533574812,16.005173466425187,0.010914873991774376,16.21010204476642,15.975897955233581,0.014553165322366128,16.239377555958022,15.946622444041976,0.01819145665295755,16.1762,16.390839134118963,15.96156086588104,0.02653764593896728,16.462385512158615,15.890014487841388,0.0353835279186229,16.533931890198268,15.818468109801735,0.04422940989827851,16.34582,16.62169114727371,16.069948852726288,0.033754335637332586,16.71364819636495,15.97799180363505,0.045005780849776925,16.80560524545619,15.886034754543811,0.05625722606222127,3.191506666666669,0.7723556565103484,3.191506666666669,0.7723556565103484,19743735069176.387,-0.7999999999999998,0.03597923991823589,0.034478979127225945,0.08973963190050298,-0.2540301675355083,-0.31523618453767194,0.15734917815340163,-0.3677310764670022,16.659450399440818,16.659450399440818
2017-04-11,16.03,16.037,15.874,15.896,16.014599999999998,-0.007405742260187402,-0.006821874651154322,-0.1789999999999985,-0.10949999999999882,0.0709845053523031,1.4502322708741517,0.0172999496728737,16.0696,-0.010803006919898467,-0.0034356589147286065,-0.2339999999999982,-0.1107999999999997,0.08354533034299312,0.8332571164457939,0.024219929542023136,16.14265,-0.015279399602915193,-0.008759433354006358,-0.6709999999999994,-0.4803000000000008,0.12403534089017464,0.9461601998344942,0.04491696024157023,16.33644,-0.02696058627216204,-0.0031462045399073737,-0.46899999999999764,-0.42748,0.19456735468796826,0.6214765068372011,0.051962757926522316,-0.008977556109725615,0.004406989947869148,0.01016843418590134,0.007682230507680679,0.822085889570562,16.0696,16.19491799551449,15.944282004485512,0.015596902911645517,16.236690660685987,15.902509339314015,0.02079587054886069,16.278463325857484,15.860736674142519,0.025994838186075862,16.14265,16.32870301133526,15.956596988664737,0.02305111135225776,16.390720681780348,15.89457931821965,0.030734815136343643,16.452738352225435,15.832561647774563,0.03841851892042953,16.33644,16.628291032031953,16.044588967968046,0.03573006506092556,16.725574709375937,15.947305290624064,0.04764008674790064,16.822858386719922,15.850021613280079,0.05955010843487583,3.1779313333333334,0.7721724561226774,3.1779313333333334,0.7721724561226774,19766299788253.24,-0.7999999999999998,-0.0216112535093471,-0.0023419784972556275,0.05712989813947494,-0.26160920223944956,-0.32049591179690445,0.147464447186422,-0.35826045893965697,16.655724459656714,16.655724459656714
2017-04-12,15.893,15.915,15.782,15.802,15.973400000000002,-0.010730339188901672,-0.008183692223629534,-0.20599999999999952,-0.192499999999999,0.1191880866534573,2.056862416997723,0.023224908239463417,16.0393,-0.014794910002306906,-0.0044318372261913245,-0.3030000000000008,-0.14279999999999973,0.1173759865650588,1.1454972938358121,0.0301860523984306,16.113799999999998,-0.01934987402102534,-0.008951772364824154,-0.5770000000000017,-0.49830000000000113,0.1329513563607535,1.015783094292326,0.04113403366662439,16.32356,-0.031951363550598084,-0.00340307583352137,-0.6440000000000019,-0.4432000000000002,0.20801757775037027,0.6661749354826711,0.05809391216301729,-0.0059134373427277565,0.003947503192698019,0.008368464103693395,0.00794254725466895,0.6842105263158021,16.0393,16.215363979847588,15.863236020152412,0.021954072789658902,16.274051973130117,15.804548026869883,0.0292720970528785,16.332739966412646,15.745860033587354,0.0365901213160981,16.113799999999998,16.31322703454113,15.914372965458867,0.024752328382024215,16.379702712721503,15.84789728727849,0.03300310450936544,16.44617839090188,15.781421609098114,0.041253880636706874,16.32356,16.635586366625557,16.011533633374444,0.03823018589395402,16.73959515550074,15.90752484449926,0.050973581191938545,16.843603944375925,15.803516055624074,0.06371697648992318,3.164356000000012,0.7719892557350061,3.164356000000012,0.7719892557350061,19788864507330.09,-0.7999999999999998,-0.03254438754714805,-0.03240554203437065,0.01673064471097359,-0.26537094772080505,-0.3252124853600069,0.1375847928351606,-0.3487824777502933,16.65200040286649,16.65200040286649
2017-04-13,15.783,15.856,15.772,15.823,15.928,-0.006592164741336039,-0.009095320451406402,-0.2270000000000003,-0.21649999999999991,0.12576764289797654,1.9106142371662602,0.023826075965366914,16.0011,-0.011130484779171468,-0.006494595081244393,-0.3819999999999979,-0.20919999999999916,0.11959696205687367,1.1462689819870626,0.0307779814194527,16.0845,-0.01625788802884753,-0.009010674183263156,-0.5859999999999985,-0.5200000000000007,0.12898327105015142,0.9857518828413184,0.041711432724514844,16.312340000000003,-0.029998148640845032,-0.003383488964864962,-0.5609999999999999,-0.46120000000000017,0.21950348516611434,0.705119209883051,0.05864880237628762,0.0013289457030756235,0.003924805214997111,0.005322182094658787,0.007549472040549178,0.47619047619048926,16.0011,16.180495443085313,15.82170455691469,0.022422888812058055,16.240293924113747,15.761906075886253,0.029897185082743888,16.300092405142184,15.702107594857816,0.03737148135342994,16.0845,16.277974906575224,15.891025093424771,0.02405731065003284,16.3424665421003,15.826533457899696,0.032076414200043785,16.406958177625377,15.76204182237462,0.04009551775005484,16.312340000000003,16.641595227749175,15.98308477225083,0.040368852997077334,16.751346970332232,15.873333029667775,0.053825137329436334,16.86109871291529,15.763581287084717,0.06728142166179545,3.1507806666666767,0.7718060553473349,3.1507806666666767,0.7718060553473349,19811429226406.94,-0.7999999999999998,0.030941681896808217,-0.02384102206973746,-0.02683141259512267,-0.2646253112301645,-0.32933974474065725,0.12771547837369396,-0.3392979321738982,16.648278262539076,16.648278262539076
2017-04-14,15.823,15.842,15.746,15.754,15.863,-0.006871335812897938,-0.012168086484332147,-0.32500000000000107,-0.2760000000000007,0.11137773565715053,1.5407188634314064,0.025580804874952425,15.9607,-0.012950559812539529,-0.008504373322731382,-0.4040000000000017,-0.2737999999999996,0.12860365469107518,1.2194343939195869,0.027738986923955784,16.0567,-0.01885194342548592,-0.0091148083236652,-0.5559999999999992,-0.5404000000000005,0.1374619947486278,1.0478598120046945,0.0377047099149422,16.2999,-0.0334910030122885,-0.0033653440489539066,-0.6220000000000017,-0.47744000000000036,0.23303063212864344,0.7511224325375119,0.0605560492573314,-0.004360740693926668,0.003847116605579223,0.006067117487202179,0.007428417661231884,0.7187500000000081,15.9607,16.15360548203661,15.767794517963386,0.024172559102872943,16.21790730938215,15.703492690617848,0.0322300788038307,16.282209136727687,15.639190863272312,0.040287598504788344,16.0567,16.26289299212294,15.850507007877058,0.025683109496090834,16.331623989497256,15.781776010502744,0.034244145994787964,16.40035498687157,15.71304501312843,0.04280518249348498,16.2999,16.649445948192966,15.950354051807036,0.04288933652267376,16.76596126425729,15.833838735742715,0.05718578203023172,16.882476580321608,15.717323419678392,0.07148222753778956,3.137205333333341,0.7716228549596639,3.137205333333341,0.7716228549596639,19833993945483.793,-0.7999999999999998,-0.029033045098293395,0.007924224113295271,-0.06598966727836164,-0.2586697235463314,-0.3328440059243759,0.11786176707613719,-0.3298076214854902,16.644558072143422,16.644558072143422
2017-04-17,15.752,15.824,15.688,15.809,15.8168,-0.0004931465277427395,-0.014554154413597116,-0.23099999999999987,-0.27800000000000047,0.0513195869051473,0.7070798301172396,0.022076032639635552,15.933600000000002,-0.007819952804137338,-0.009904927608276765,-0.270999999999999,-0.31879999999999953,0.1292226330361332,1.225523739014432,0.029160604718831067,16.03385,-0.014023456624578736,-0.00879996538123913,-0.45699999999999896,-0.5443000000000001,0.13881577151507501,1.055143821938725,0.04124233031817315,16.2908,-0.029574974832420848,-0.0033659981573270084,-0.45500000000000007,-0.48460000000000036,0.24312648929310393,0.7863889143299472,0.0640141691441583,0.0034911768439760404,0.004010257999070662,0.008633824276282329,0.007610812037105031,0.41911764705881566,15.933600000000002,16.127433949554202,15.739766050445802,0.024330214082718314,16.192045266072267,15.675154733927736,0.032440285443624234,16.256656582590335,15.61054341740967,0.040550356804530376,16.03385,16.242073657272613,15.82562634272739,0.02597300801399685,16.31148154303015,15.756218456969851,0.03463067735199595,16.38088942878769,15.686810571212314,0.043288346689994935,16.2908,16.655489733939657,15.926110266060345,0.04477247697346428,16.77705297858621,15.804547021413793,0.05969663596461904,16.89861622323276,15.68298377676724,0.0746207949557738,3.0964793333333347,0.7710732537966504,3.0964793333333347,0.7710732537966504,19901688102714.344,-0.7999999999999998,0.03051244414929488,0.024421642923073264,-0.0919973291325742,-0.24679038962856645,-0.3357028107162263,0.10802892221657377,-0.32031234496002814,16.640839865148454,16.640839865148454
