Date,Close,returns,volatility,trend,returns_5,signal,acceleration_5,volatility_momentum_5,momentum_10,acceleration_10,volatility_momentum_10,momentum_21,acceleration_21,volatility_momentum_21,momentum_63,acceleration_63,volatility_momentum_63,TSI,momentum_quantile_5,momentum_quantile_10,momentum_quantile_21,momentum_quantile_63,MA5,trend_5,trend_10,trend_50,bb_width,bb_pos,imf_0,imf_0_energy,imf_0_correlation,imf_1,imf_1_volatility,imf_1_energy,imf_1_correlation,imf_2,imf_2_volatility,imf_2_energy,imf_2_correlation,imf_3,imf_3_volatility,imf_3_energy,imf_3_correlation,imf_4,imf_4_volatility,imf_4_energy,imf_4_correlation,imf_5,imf_5_volatility,imf_5_energy,imf_5_correlation,imf_6,imf_6_volatility,imf_6_energy,imf_6_correlation,imf_7,imf_7_volatility,imf_7_energy,imf_7_correlation,imf_8,imf_8_volatility,imf_8_energy,imf_8_correlation,imf_9,imf_9_volatility,imf_9_correlation,iceemdan_residual,imf_weighted_sum
2016-02-11,0.13444,-0.0031143407978644344,0.005661173516828545,-0.027235101733668995,-0.0019445233628551772,-1.0,0.006830594576648696,-0.530931495928376,-0.03245771860381419,-0.00016724788050759276,0.8824705509330106,-0.03785872754598141,-0.0012820737382946978,-0.09471949060299356,-0.06900645283684186,-0.010872803585757707,-0.09136714252413192,-32.310672415179226,0.6,0.6,0.42857142857142855,0.3333333333333333,0.13524200000000003,-0.005930110468641581,-0.017337660439142658,-0.038211678372989596,0.060341340302231095,0.04864937375840842,-0.00010857761886502955,8.947092862665395e-08,0.11947115155966664,-0.0006520984514242227,0.0004744273080487357,2.1669968037445662e-07,0.21396987619289373,-0.0008800418332182165,0.001001428964659354,1.0722107722105288e-06,0.7814329585313666,-0.0018110108186204256,0.0014000213686169722,1.9410465937328585e-06,0.8981959261906435,-0.0008159794058631007,0.0005818167706899256,4.085656236645061e-06,-0.9080662051353704,-0.00014524865806418846,0.0003084937445848699,2.153973503794035e-07,0.8303858890225133,-0.0011431583158538132,3.693190035213247e-05,1.1896845018729577e-06,0.7802324943820725,0.0016495823091492727,0.00010795020620306676,3.336452023596497e-06,0.825770389805289,0.004081821801352807,6.555382878270013e-05,1.7543568767131088e-05,0.8277679909820291,0.13426471099140694,8.911336596815783e-06,0.8251785852588054,-2.7755575615628914e-17,0.012554765494832323
2016-02-12,0.13516,0.005355548943766664,0.0058704099952185266,-0.020632936615763656,-0.0016689350826463389,-1.0,0.0013591375051824617,-0.29528263266598387,-0.037253365624332124,-0.004795647020517935,0.24019411780295807,-0.0315276583548294,0.006331069191152006,-0.05856720606616872,-0.06900645283684186,0.0014685196439661041,-0.07437202368169327,-32.512341178641584,1.0,1.0,0.9047619047619048,0.8888888888888888,0.135014,0.00108136933947596,-0.008283867370073823,-0.033475113199829494,0.06318454322866159,0.17344961977339735,-0.000570033988073341,1.0152065061000436e-07,0.2550624882470374,-0.00019912108566607438,0.0004708387946826227,2.1618770236314505e-07,0.21206754087254764,-0.0003120830051089894,0.000990819617740025,1.0610670066832158e-06,0.825018302028318,-0.001720707390316177,0.001412713329149042,1.9058300399532808e-06,0.9184771905568928,-0.000658704641089345,0.0006269398391453267,3.7724879947804644e-06,-0.9080662051353704,-0.00019685111043775953,0.00030965751706655046,1.8214412884235397e-07,0.8723888489305655,-0.0011472376547355155,3.568562021715844e-05,1.2029546320922414e-06,0.8346001499539258,0.0016311292027002496,0.00010808730968379205,3.270240157430451e-06,0.8693849311132518,0.004070417153960599,6.574821243236324e-05,1.7450776268075215e-05,0.8708025769636375,0.13426319251876637,8.918576189222548e-06,0.8689753993919223,0.0,0.012550239387863564
2016-02-15,0.13789,0.012419407663976702,0.00757557932566682,-0.00028637818595710215,0.0030750503072407786,0.0,0.01779912509584756,0.53186524668999,-0.011753744714398162,0.017319733302107287,0.8074212505358411,-0.008627507369329046,0.01726665881732275,0.242851045404735,-0.061462020147018626,0.016976222400242633,0.03688190039805228,-26.98744790098025,1.0,1.0,1.0,1.0,0.13542800000000002,0.012809410578294619,0.012966023875114906,-0.013091973043074988,0.06244936398407254,0.49541423374575694,0.0005596937687907201,1.150400737035573e-07,0.21961579283716892,0.0005731771491958898,0.0004918093156809995,2.3120026363814764e-07,0.21132087211163095,0.00027423317255365423,0.0009826604297596118,1.0629966968299704e-06,0.863009421022213,-0.0015511217848239692,0.001393558975224234,1.850101668573853e-06,0.8963503436456502,-0.0005003041040233931,0.0006692109054508924,3.451393127401909e-06,-0.833924855192231,-0.00024789334442410144,0.000310421057171761,1.5394917790892888e-07,0.8241481754765154,-0.001151098737277125,3.443586956869397e-05,1.2158348280140643e-06,0.8090302792167763,0.001612660185283502,0.00010822011343698592,3.20461227966408e-06,0.8213889642391532,0.004058980857471308,6.594187980000216e-05,1.735795671657006e-05,0.8217213410793148,0.13426167283725354,8.9258069946825e-06,0.821225257576562,-2.7755575615628914e-17,0.014322841579676147
2016-02-16,0.13774,-0.0010878236275292386,0.0075753377797922496,-0.0008124655427560063,0.004374198878745683,0.0,0.006645136750679237,0.3598588984139277,-0.009777138749101355,0.001976605965296807,0.7748594123884447,-0.012262459662961578,-0.003634952293632532,0.2293064193273191,-0.0562521411442275,0.005209879002791129,0.09396348693141765,-22.99876265654573,0.4,0.6,0.6190476190476191,0.49206349206349204,0.13601800000000003,0.01266008910585344,0.01287604144452862,-0.013424135940326935,0.06179445073738657,0.4868521277710063,-0.00037612208135686894,1.2201780056817836e-07,0.21599409640904868,0.0006173039178228115,0.0005035854672614248,2.4113070576189926e-07,0.23257105502707356,0.0007025744568298411,0.000984136670385675,1.085780925757272e-06,0.8771838685112492,-0.0013104509650402035,0.0013446437162204818,1.7699693205541394e-06,0.8918178902557676,-0.00034210953009482524,0.0007083090662807908,3.128149542387658e-06,-0.7607077873631443,-0.0002982958612731862,0.00031077008736659896,1.3087389628951258e-07,0.7810176582482671,-0.0011547409021269925,3.3182700571778834e-05,1.2283161525112143e-06,0.7879291225615143,0.0015941759838950871,0.00010834861745386577,3.139573460894406e-06,0.777720822834088,0.004047513032990408,6.613483088332223e-05,1.726511330822806e-05,0.7770270239192021,0.13426015194835392,8.933029013204595e-06,0.7777643536938859,0.0,0.013631018616143008
2016-02-17,0.13765,-0.0006534049658777352,0.007557884967255777,-0.0007876102019113983,0.00413965261366569,0.0,-0.0011977755654797306,0.6648181126960033,0.0037920221687448574,0.013569160917846212,0.21122806635230207,-0.011773996697537537,0.0004884629654240413,0.23981046565295783,-0.06424201223657389,-0.00798987109234639,0.07140310099775382,-20.01414150170431,0.6,0.6,0.6190476190476191,0.5555555555555556,0.13657599999999998,0.007863753514526855,0.011827316764798637,-0.013541675624697354,0.06078102295086355,0.48704184030354153,-0.0004258859526231612,1.3070458564585135e-07,0.20549164597540223,6.605805801881471e-05,0.0004928080701558398,2.3225335661548138e-07,0.28113957806099404,0.0008379941126600614,0.0009886607922569952,1.1078398914180529e-06,0.8824877524943122,-0.0010068918938616965,0.001270432712191051,1.6676367234743616e-06,0.8930118105448914,-0.0001854526547332435,0.0007439106557075625,2.8083589815871754e-06,-0.6881449284778031,-0.00034797916223476707,0.00031069167137157263,1.1295420584716451e-07,0.7290586477971782,-0.0011581634879339945,3.192617391103299e-05,1.2403899091896866e-06,0.7555069235547044,0.0015756773255318054,0.00010847282172598173,3.0751286683935406e-06,0.7243987158480691,0.00403601380162342,6.632706568008213e-05,1.7172249234274197e-05,0.722818027059998,0.13425862985355277,8.940242244778603e-06,0.7245928416573344,-2.7755575615628914e-17,0.013445481117978931
2016-02-18,0.1381,0.003269160915364999,0.0075965075111054286,0.003065122968084791,0.00515515593624852,1.0,0.006535919449762284,0.9839150006204644,0.01723629935179738,0.013444277183052522,0.038348438904836746,-0.01017775229357798,0.001596244403959557,0.24663271656008856,-0.0612466861532186,0.0029953260833552875,0.13811263412685504,-16.82740351602929,0.6,0.7,0.7619047619047619,0.7777777777777778,0.13730799999999999,0.005768054301278986,0.013392038158136279,-0.00976894130604368,0.059404440003455364,0.551597539980286,0.0003512461352669982,1.3400118658860536e-07,0.2479001714135214,-0.0005625378687664598,0.0005108887889345517,2.4807488374701816e-07,0.26841723902308307,0.0007130542206212454,0.0009882718295301976,1.1060878709117405e-06,0.8903956698196835,-0.0006506224678495795,0.0011785305405304267,1.5516724542866172e-06,0.8931472194659251,-3.166521336798758e-05,0.0007756862383122598,2.497323263559038e-06,-0.5886106727719222,-0.00039686374855905655,0.000310174361924557,1.001996598798661e-07,0.6448951032628438,-0.0011613658333464597,3.066636059836575e-05,1.2520476452054743e-06,0.690879701637185,0.0015571649371903264,0.00010859272624518394,3.011282765792664e-06,0.6378704858558699,0.004024483284475643,6.65185841880863e-05,1.707936768146682e-05,0.6354283474190139,0.13425710655433531,8.947446689409913e-06,0.6381791262595203,2.7755575615628914e-17,0.013974141000566407
2016-02-19,0.13774,-0.0026068066618392116,0.007368731320662412,0.001545145516351307,0.0038238818351904015,0.0,-0.00813555274588773,0.9339437708893426,0.010564930300807074,-0.006671369050990306,0.12135632191749046,-0.01410063703385589,-0.00392288474027791,0.26557204810359103,-0.0628019323671497,-0.0015552462139311052,0.15424024647629442,-14.750950518885391,0.2,0.4,0.5238095238095238,0.36507936507936506,0.137824,-0.0006094729510099891,0.00968340187217315,-0.01189683669253002,0.055645687942759564,0.5277675696621944,-0.000317725749212517,1.3561114193288582e-07,0.19814185544127091,-0.00040904513605633246,0.0005033153900589561,2.419904103728148e-07,0.19352623721190085,0.0004115253161717403,0.0009820089726209175,1.0745650751379492e-06,0.9149641024404848,-0.0002606012916719218,0.0010806985037097314,1.4365457358317924e-06,0.8763048221548582,0.00011792105857136229,0.0008033009981842347,2.199929216443486e-06,-0.48016266290870413,-0.0004448701214956111,0.00030920838901938674,9.259272071420964e-08,0.5384509930765584,-0.001164347277013221,2.9403344259710565e-05,1.2632811540903272e-06,0.5949944183810234,0.0015386395458668821,0.00010870833100368199,2.9480405127766818e-06,0.5288655984290921,0.0040129216026527715,6.670938640516286e-05,1.6986471832019137e-05,0.5259861439564828,0.13425558205218685,8.954642347089564e-06,0.5291922859971753,0.0,0.013396648657933894
2016-02-22,0.13903,0.009365471177580798,0.007654610994096826,0.01129275699659933,0.0016573193675399223,1.0,-0.010821028149038181,-0.5486422670809823,0.02363422176409946,0.013069291463292387,0.15936167987102356,-0.012220248667850764,0.0018803883660051257,0.25332048986510913,-0.056272060819983816,0.006529871547165889,0.18556563490257427,-10.819719879261063,1.0,0.9,0.9047619047619048,0.9682539682539683,0.138052,0.0070842870802304845,0.01674711130612832,-0.0024023282780156557,0.054018719147400376,0.709052661278119,0.0003223150500125759,1.3711197876506072e-07,0.28979301003890573,0.0001574342254303801,0.0004949777724439226,2.3512742352911367e-07,0.15584849164711356,3.4294298791652296e-05,0.0009741568118016942,1.0234607638511871e-06,0.8884587944776554,0.00013752083557637269,0.0009930825513460848,1.3399208879851511e-06,0.8706816291912827,0.00026197442565537894,0.0008264172092376056,1.9205443116548365e-06,-0.3019845450104087,-0.0004919187822947307,0.00030778597778298455,9.008824199353482e-08,0.363905898697804,-0.0011671071575826072,2.8137224055153894e-05,1.274082478586069e-06,0.436298734469645,0.0015201018785581419,0.00010881963599398666,2.885406564789494e-06,0.35044224179992645,0.0040013288772600825,6.689947232917759e-05,1.6893564863520513e-05,0.3469263061858498,0.13425405634859272,8.961829217833749e-06,0.35079261954235985,2.7755575615628914e-17,0.014310533099179708
2016-02-23,0.13897,-0.0004315615334817835,0.007649130191318226,0.011165237511414607,0.0017885717863494132,1.0,0.0006624082977741974,-0.4949733158258084,0.031011202611469724,0.0073769808473702625,0.03532834904749915,-0.0075698064700420176,0.004650442197808746,0.22086340927228432,-0.058085942795174095,-0.001813881975190279,0.1853121783083873,-7.782983495750948,0.6,0.5,0.6666666666666666,0.5714285714285714,0.13829799999999998,0.004859072437779533,0.01321104128085863,-0.0024663780133454267,0.05267815448617873,0.7119519489686005,-0.00011401443916806821,1.3427881088060296e-07,0.23881690584496454,0.0004230270928726259,0.0005026788328684321,2.402402581607037e-07,0.23063758487528108,-0.00028754301343311006,0.0009661480930551924,9.643793485183307e-07,0.8340907140003582,0.0005131549164816464,0.0009340746297198715,1.2782438035622978e-06,0.8670048703122086,0.0003991631524543072,0.0008446979853432051,1.6629244122355783e-06,-0.12619107238146454,-0.0005379302322059936,0.0003059016822409764,9.261304809612847e-08,0.18602523782898198,-0.0011696448137034291,2.6868118446216093e-05,1.2844439134877981e-06,0.2691579637137266,0.001501552662260797,0.00010892664120892006,2.8233854727498357e-06,0.1693239305657732,0.0039897052294028115,6.70888419580579e-05,1.680064994885846e-05,0.16546186231339663,0.13425252944503843,8.969007301617766e-06,0.16965764835421862,0.0,0.014009273249122002
2016-02-24,0.13883,-0.0010074116715838022,0.007620247328501678,0.01034138957419096,0.0017177704452082,1.0,-0.00035740146670515394,-0.49704756382590976,0.029437935636956958,-0.0015732669745127659,0.027850337248667367,-0.007009512910378213,0.0005602935596638048,0.22025018472311997,-0.060499424781755406,-0.0024134819865813117,0.19791529816844267,-5.531782401640056,0.4,0.4,0.5714285714285714,0.5396825396825397,0.138534,0.002136659592591122,0.009269019664861315,-0.003077727336049631,0.05193242977417365,0.6991316335314972,-0.00039692917824296614,1.3870514643678686e-07,0.1557588416099065,0.00034854219595463584,0.00048500992088755117,2.2480444934709607e-07,0.35004127417734954,-0.00044626401367604135,0.0009495411519750475,8.937105806801955e-07,0.7689409565309687,0.0008392353017623588,0.0009181315067520002,1.262009257527491e-06,0.8582086618507109,0.00052815550353872,0.0008578120408268184,1.4301355048796824e-06,0.030705622432184523,-0.0005828249724796561,0.00030355273929442327,1.000656150611414e-07,0.023772145398930154,-0.00117195958402395,2.5596170110031435e-05,1.2943580084957019e-06,0.11278714736020477,0.00148299262397132,0.00010902934664160942,2.761981682777572e-06,0.0049998628088801745,0.003978050780186805,6.727749528972879e-05,1.6707730256140986e-05,0.0010637872679472927,0.1342510013430088,8.97617659846275e-06,0.00529571840307422,0.0,0.013731946736066628
2016-02-25,0.13883,0.0,0.0075921224585629825,0.01038550832223468,0.0010639382621352,1.0,-0.0032864417804499,-0.45418635974307786,0.03265397203213327,0.003216036395176314,-0.004271970213734488,-0.0038030998851894537,0.003206413025188759,0.23610941436112487,-0.06094426406926401,-0.0004448392875086027,0.21641692141299207,-3.6830595635355414,0.8,0.6,0.6666666666666666,0.6190476190476191,0.13868,0.0010816267666571332,0.006058234415989125,-0.002577793615578211,0.051781527982375605,0.7005639602942867,-0.0004379828941381967,1.4191946186236045e-07,0.14858648523751355,8.980829268075247e-05,0.0004745610676459219,2.1760533404569832e-07,0.4046821402950594,-0.00044510159986703944,0.00091044057310263,7.969628718951576e-07,0.7110153888440955,0.0010959705840106228,0.0009480351160062307,1.2928140529959745e-06,0.8429344835360273,0.0006476197434794087,0.0008654387107729119,1.2244893197150233e-06,0.17121690397247702,-0.0006265235043655152,0.0003007388828657809,1.1231563062053527e-07,-0.12368303147838987,-0.001174050807192806,2.4321552427466957e-05,1.3038175710757809e-06,-0.03283992961242502,0.001464422490686096,0.00010912775228552915,2.70119953593071e-06,-0.14331079313783765,0.0039663656507172105,6.746543232217142e-05,1.661480894861876e-05,-0.14710433775090018,0.1342494720439895,8.983337108359607e-06,-0.1430613799589473,0.0,0.013638635829258276
2016-02-26,0.13985,0.007347115176834951,0.007402682449536359,0.018008968087584468,0.0030547226298700326,1.0,0.01003269180240407,-0.4785686778770253,0.03469961527079013,0.002045643238656858,0.17087762871738166,0.0064771500539764215,0.010280249939165875,0.25656578820697984,-0.04883357137999045,0.012110692689273561,0.23169606630075745,-0.4395047315088055,0.8,0.8,0.8571428571428571,0.9047619047619048,0.139102,0.005377348995700987,0.010017116485992643,0.005053655563764219,0.050505390325392543,0.8565751689385542,0.00044266501420195197,1.4396233924325014e-07,0.14171744055191485,-0.00010232392087654998,0.0004675520289645119,2.0881591481776421e-07,0.3224837948210325,-0.0003299031202826663,0.0008414537444864408,6.726423903889627e-07,0.5862790739076873,0.0012797675401159236,0.0010139109652746682,1.3636269895415413e-06,0.8498305043219342,0.000756224136846509,0.0008672720557477863,1.0474922073881252e-06,0.4409587741165813,-0.0006689463291132805,0.0002974604092793662,1.2920323380140801e-07,-0.40784542097091186,-0.001175917821858982,2.304447816291587e-05,1.312815669329231e-06,-0.3253984899939403,0.0014458429894018603,0.00010922185813441528,2.6410432679528605e-06,-0.42664955199202,0.003954649962099611,6.765265305339024e-05,1.6521889184608102e-05,-0.4298532922160577,0.13424794154946562,8.990488831318606e-06,-0.4264901717283828,0.0,0.014518172824249486
2016-02-29,0.14019,0.002431176260278889,0.007286512603118006,0.02023884898369127,0.0016678636464096507,1.0,-0.0069751934415929195,-0.28799339756058107,0.016679962288780992,-0.018019652982009138,-0.588736291743467,-0.0014246028919436826,-0.007901752945920104,0.13908404078032333,-0.04801032187966858,0.0008232495003218654,0.23559919201439627,2.7681348313621177,0.8,0.7,0.7142857142857143,0.7142857142857143,0.139334,0.006143511275065638,0.010793623326339456,0.00766367796164292,0.05191181422862323,0.8898698067949999,0.0005695486237677506,1.5161658992465096e-07,0.31745502737482223,-0.00020017446623296265,0.00044239299859444363,1.8605625820581635e-07,0.1933032313469163,-0.0001529750451945151,0.0007521643392939817,5.451050354523644e-07,0.4877216885568575,0.0013919693106157723,0.001098772294936095,1.4596153121582144e-06,0.87017126552363,0.0008526369482105934,0.0008630270149404982,8.998168254726982e-07,0.6642855752944637,-0.0007100139479730988,0.00029371768161951813,1.5053949069230245e-07,-0.6453655023933422,-0.0011775599666706321,2.176521124474917e-05,1.3213456348704993e-06,-0.5789196053162121,0.0014272548471150413,0.00010931166418232764,2.581517009031361e-06,-0.6607686280506714,0.00394290383543944,6.783915748142444e-05,1.6428974117413922e-05,-0.6630912212936345,0.13424640986092262,8.997631767322315e-06,-0.660687958164201,0.0,0.014691579183980372
2016-03-01,0.14047,0.001997289392966728,0.007252301148048169,0.021767198268807894,0.002153633831699353,1.0,0.002450173500603059,-0.318573106231401,0.019819950631624783,0.0031399883428437914,-0.600243860665493,0.006736902458252869,0.008161505350196552,0.09965724562563039,-0.01748618591312867,0.016976222400242633,-0.10726624387060302,5.856746931647221,0.6,0.6,0.6666666666666666,0.6825396825396826,0.139634,0.005987080510477415,0.010822791186333386,0.009738691386706766,0.054571407593066654,0.8988755142825643,0.0006105743063106659,1.6158401873518782e-07,0.37083749094050733,-0.00019858127393445599,0.000444102974006745,1.8792407885060354e-07,0.14184861356936698,3.2245435173106725e-05,0.0006744838724905536,4.555150363038007e-07,0.4357404064525377,0.0014341946173505662,0.0011846720644408777,1.5598112846653735e-06,0.8960137603952787,0.0009355271950614062,0.0008524472230876553,7.812951203560232e-07,0.8475890976702709,-0.0007496468621949201,0.0002895111393347971,1.7610728517643189e-07,-0.8405658027219971,-0.0011789765802763925,2.048408301059829e-05,1.329401065714229e-06,-0.7970906578116773,0.0014086587908223307,0.00010939717042359574,2.522624783565908e-06,-0.8499350581087721,0.003931127391841975,6.80249456043728e-05,1.633606689525311e-05,-0.8511543826667021,0.13424487697984575,9.004765916370136e-06,-0.8499090068995513,-2.7755575615628914e-17,0.014811681850895726
2016-03-02,0.14041,-0.00042713746707490063,0.006388089421435501,0.020113846477988157,0.0022696886726011334,1.0,0.0005871289887442455,-0.35348435411989654,0.020050853614239195,0.00023090298261441156,-0.5452621913144997,0.009417685118619845,0.002680782660366976,0.09598823903570253,-0.02262285952944454,-0.005136673616315868,-0.11083134029705322,8.30189438202564,0.2,0.4,0.5238095238095238,0.5714285714285714,0.13995,0.003286888174348096,0.008388273653064465,0.009468485114276151,0.05765340235421282,0.8488752728661539,0.0003081655349104357,1.661895551062498e-07,0.3969119741552109,-8.223506177421698e-05,0.00042130851401162527,1.6863870844107605e-07,0.11172605971069051,0.00018765681651491324,0.0006382343081714035,4.214561019104178e-07,0.4957706646559518,0.001407742763641916,0.0012564994212634988,1.6409150411445755e-06,0.9074535408302843,0.0010038902522904638,0.0008353385952090325,6.909653655436326e-07,0.910167800732372,-0.00078777251191179,0.00028484186068136096,2.0566288268967742e-07,-0.9077705086651335,-0.0011801670013250293,1.920151500645988e-05,1.3369758291708914e-06,-0.8811663935194276,0.001390055547520157,0.00010947837685286017,2.4643705099477953e-06,-0.9118052281890912,0.003919320752413062,6.821001742030198e-05,1.624317066117815e-05,-0.9122460603999212,0.1342433429077201,9.011891278478368e-06,-0.9117899188617683,-2.7755575615628914e-17,0.014615994630821479
2016-03-03,0.13967,-0.005270279894594498,0.006029975306624843,0.013298316127019403,0.0012156326936822337,1.0,-0.005330260030252942,-0.03159002696440627,0.011368573497465562,-0.008682280116773633,-0.41753969582357864,0.018522569824254154,0.009104884705634309,-0.04578304892337259,-0.03000208347801947,-0.007379223948574931,-0.10653064352932717,8.906935907823625,0.2,0.1,0.14285714285714285,0.15873015873015872,0.14011800000000002,-0.0031973051285347468,0.0019440598569573201,0.004308596772291482,0.05749858514268278,0.731280754022375,-0.0005625293426991707,1.741550963284297e-07,0.2658591295002038,5.891039295697537e-05,0.00038878464803511947,1.452644333567819e-07,0.030258132975913413,0.00028575049269383975,0.000641457791639753,4.236752006142022e-07,0.5622673331901143,0.0013145899994935365,0.0013030594678991555,1.681781405041978e-06,0.9147904435626945,0.001058017590315351,0.0008116677923594108,6.27253142135732e-07,0.9176416647466066,-0.0008243460927897692,0.0002797136979231242,2.3893946313985054e-07,-0.9125834754621691,-0.0011811305684647846,1.7918051613515582e-05,1.3440640647511472e-06,-0.9006928168935481,0.0013714458442050585,0.00010955528346507192,2.406758000349744e-06,-0.9105562268958266,0.003907484038257718,6.839437292735979e-05,1.6150288553000937e-05,-0.9103419669933223,0.13424180764603122,9.019007853634384e-06,-0.9105116858330109,2.7755575615628914e-17,0.013826079470398479
2016-03-04,0.13936,-0.0022195174339513235,0.0060517817895830335,0.009928255670700848,-0.0006976938284750211,0.0,-0.009554319461912764,-0.3524787545213617,0.011761289385799456,0.00039271588833389437,-0.4274356019221134,0.026517383618149815,0.007994813793895661,-0.13068775638018582,-0.02538639065668924,0.004615692821330231,-0.115325970245304,8.795374928379228,0.4,0.2,0.2857142857142857,0.36507936507936506,0.14002,-0.004713612341094086,-0.0014402304368697485,0.0022625703547186618,0.0572377489563826,0.6734564313188935,-0.0007950298690652116,1.981300160674581e-07,0.22224672632428358,0.00014545712684736314,0.0003894783103423135,1.4615206714313068e-07,0.04214082208223179,0.00029886941628801475,0.000644607594599672,4.1428358891502997e-07,0.5644967201670564,0.0011646488469375476,0.00131743548486155,1.6685195474200818e-06,0.9128926187906116,0.0010985318640954075,0.0007815719156912461,5.880902224991496e-07,0.9301676613710749,-0.0008593297393781014,0.00027413351085342914,2.756494648441843e-07,-0.9174108939007856,-0.0011818666203444468,1.6634407765335898e-05,1.3506601870789618e-06,-0.9297627833675142,0.0013528304078735298,0.00010962789025541562,2.349790960526117e-06,-0.9058703133508204,0.003895617370481527,6.857801212373797e-05,1.6057423703217306e-05,-0.9047446237151829,0.1342402711962644,9.02611564182797e-06,-0.9057671673009301,0.0,0.013602108000932868
2016-03-07,0.13931,-0.00035878300803693364,0.005964581371269253,0.008290841714043722,-0.0012556856821381857,0.0,-0.002773441212871819,-0.21441475968546053,0.002013953822916026,-0.00974733556288343,-0.5804795111854988,0.022083639031547975,-0.00443374458660184,0.021071576536984882,-0.014641391993209907,0.010744998663479333,-0.15579416779665844,8.601876624100631,0.8,0.6,0.5714285714285714,0.5873015873015873,0.139844,-0.0038185406595921648,-0.0019987248278877934,0.0020615234557633476,0.05576881651930207,0.6486644729348737,-0.00046503562344313987,2.0855787194803232e-07,0.212553709596503,7.123217805642462e-05,0.0003609524788030887,1.2400643116498847e-07,0.15962681109924684,0.00022467278887605027,0.000607351088315284,3.5580852467413314e-07,0.5311587703856476,0.0009714686544384698,0.0012967525389434404,1.5977092567587654e-06,0.9085520208528304,0.0011260576882937184,0.0007453451963787656,5.710001318286674e-07,0.9267623201689027,-0.0008926855862259426,0.0002681108073863071,3.154864918291832e-07,-0.9020825282151123,-0.0011823744956126296,1.5351540453798396e-05,1.3567588888135216e-06,-0.9386952487778653,0.001334209965522284,0.00010969619721938599,2.2934729896240806e-06,-0.8810242995213796,0.003883720870189942,6.87609350076195e-05,1.596457923893116e-05,-0.8791137678818192,0.13423873355990482,9.033214643072965e-06,-0.8808464535050999,0.0,0.013818032666023735
2016-03-08,0.13958,0.0019381236092170795,0.005587432830101502,0.008496864252478125,-0.0012675188388881153,0.0,-5.867719323815468e-05,-0.1699039576981477,0.004389436569043781,0.002375482746127755,-0.5337664988440769,0.027683699013400176,0.005600059981852201,0.0006037312147935125,-0.0167652859960552,-0.0021238940028452946,-0.1589365775545556,8.910914732019682,1.0,0.7,0.6666666666666666,0.7142857142857143,0.139666,-0.0006157547291395382,-0.0005012531328319852,0.004231904328169079,0.0513464654347469,0.665480996219229,0.00036152465924951566,2.073530668693933e-07,0.18631101306846104,-7.758637019455825e-05,0.00034310964655521494,1.1201676461864652e-07,0.3225754700878302,8.911448954931584e-05,0.0005279527520272041,2.6479901011183614e-07,0.4139219967659045,0.0007481822035486018,0.0012420818342564774,1.4774359951660196e-06,0.9027089040259915,0.0011412196775735439,0.000703431841279755,5.73178289556328e-07,0.9085232289675002,-0.0009243757678825366,0.00026165740114456087,3.5812727227458854e-07,-0.872292758854226,-0.0011826535329177935,1.4070758856717992e-05,1.3623551435798016e-06,-0.9238873432281697,0.0013155852441476623,0.00010976020435279396,2.237807580005007e-06,-0.8451299166698336,0.0038717946584885692,6.894314157719615e-05,1.5871758281779528e-05,-0.8428339642549699,0.1342371947384377,9.040304857379624e-06,-0.8448888020275873,-2.7755575615628914e-17,0.01446307969358186
2016-03-09,0.13953,-0.0003582175096720208,0.005601135580061196,0.006437652150392142,-0.0012537348474075394,0.0,6.851255362350095e-05,-0.13205426560507783,0.005042137866455132,0.0006527012974113511,-0.5422208160228588,0.03516581348764736,0.007482114474247181,-0.004807738212140422,-0.010004257130694083,0.006761028865361118,-0.17492478149082613,9.063455977449658,0.8,0.5,0.5238095238095238,0.5873015873015873,0.13949,0.0002867589074484514,-0.0013598625823076401,0.004072997323047575,0.045662555268674854,0.6409831778470019,0.0008810162036904022,2.3615938216166624e-07,0.3700489743215208,-0.00018261822143100798,0.0003372517221258389,1.0808506417277344e-07,0.23384222996597614,-7.612379097612542e-05,0.00043757814673103633,1.8527621992484536e-07,0.1932018993921217,0.000507698291346709,0.0011586371186355473,1.3258246314829064e-06,0.8881267385641088,0.001144644056434584,0.0006564253397681911,5.915661353310167e-07,0.8829274632952276,-0.0009543640287335446,0.00025478720785135096,4.032338168520372e-07,-0.8327447916677008,-0.0011827030709086396,1.2793899266006344e-05,1.3674442089079654e-06,-0.8993392916252148,0.001296956970746378,0.00010981991165166311,2.182798117076478e-06,-0.7997191691969529,0.0038598388564826435,6.912463183074474e-05,1.5778963947857682e-05,-0.7971207260960288,0.13423565473334859,9.047386284726928e-06,-0.7994108520694533,0.0,0.014806723705824266
