Date,Close,Signal,Return,Strategy_Return,Market_Return,Cumulative_Strategy_Return,Cumulative_Market_Return
2017-08-09,0.183,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.016505285723637964,-0.012571306866530407
2017-08-10,0.185,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.015521791009361685,-0.011583878173397011
2017-08-11,0.186,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0165062692183523,-0.012572294295223663
2017-08-14,0.185,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.01552277548757075,-0.01158486658951896
2017-08-15,0.186,1.0,0.0,0.0,0.0,-0.01552277548757075,-0.01158486658951896
2017-08-16,0.186,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.017491729936595646,-0.0135616968563399
2017-08-17,0.184,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.016509221666532348,-0.0125752585531963
2017-08-18,0.185,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.017492712444865832,-0.013562683294643052
2017-08-21,0.184,1.0,0.0,0.0,0.0,-0.017492712444865832,-0.013562683294643052
2017-08-22,0.184,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.01651020515731083,-0.012576245977937828
2017-08-23,0.185,1.0,0.0,0.0,0.0,-0.01651020515731083,-0.012576245977937828
2017-08-24,0.185,1.0,0.0,0.0,0.0,-0.01651020515731083,-0.012576245977937828
2017-08-25,0.185,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.01749369495215347,-0.013563669731959882
2017-08-28,0.184,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.015528682342057731,-0.011590797071423853
2017-08-29,0.186,1.0,0.0,0.0,0.0,-0.015528682342057731,-0.011590797071423853
2017-08-30,0.186,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.014544211024399845,-0.010602387868495433
2017-08-31,0.187,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.01552966681337542,-0.011591785480626893
2017-09-01,0.186,1.0,0.0,0.0,0.0,-0.01552966681337542,-0.011591785480626893
2017-09-04,0.186,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.013560726147002211,-0.009614969051588096
2017-09-05,0.188,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.015533604694708214,-0.011595739113484882
2017-09-06,0.186,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.014549138299403075,-0.01060733485259846
2017-09-07,0.187,1.0,0.0,0.0,0.0,-0.014549138299403075,-0.01060733485259846
2017-09-08,0.187,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.015534589161103618,-0.011596727517745875
2017-09-11,0.186,1.0,0.0,0.0,0.0,-0.015534589161103618,-0.011596727517745875
2017-09-12,0.186,1.0,0.0,0.0,0.0,-0.015534589161103618,-0.011596727517745875
2017-09-13,0.186,1.0,0.0,0.0,0.0,-0.015534589161103618,-0.011596727517745875
2017-09-14,0.186,1.0,0.0,0.0,0.0,-0.015534589161103618,-0.011596727517745875
2017-09-15,0.186,1.0,0.0,0.0,0.0,-0.015534589161103618,-0.011596727517745875
2017-09-18,0.186,1.0,0.0,0.0,0.0,-0.015534589161103618,-0.011596727517745875
2017-09-19,0.186,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.01651905457194247,-0.01258513079022816
2017-09-20,0.185,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.017502535517370577,-0.013572545659437885
2017-09-21,0.184,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.015537540588405285,-0.01159969075075673
2017-09-22,0.186,1.0,0.0,0.0,0.0,-0.015537540588405285,-0.01159969075075673
2017-09-25,0.186,1.0,0.0,0.0,0.0,-0.015537540588405285,-0.01159969075075673
2017-09-26,0.186,1.0,0.0,0.0,0.0,-0.015537540588405285,-0.01159969075075673
2017-09-27,0.186,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.014553078128993757,-0.010611290441507548
2017-09-28,0.187,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.015538525050864727,-0.011600679151065996
2017-09-29,0.186,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.01455406357591571,-0.010612279830217175
2017-10-02,0.187,1.0,0.0,0.0,0.0,-0.01455406357591571,-0.010612279830217175
2017-10-03,0.187,1.0,0.0,0.0,0.0,-0.01455406357591571,-0.010612279830217175
2017-10-04,0.187,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.015539509512339844,-0.01160166755038694
2017-10-05,0.186,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.013570588531364502,-0.00962487088548769
2017-10-06,0.188,1.0,0.0,0.0,0.0,-0.013570588531364502,-0.00962487088548769
2017-10-09,0.188,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.011597729708427207,-0.00764412062725861
2017-10-10,0.19,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.010609327438135696,-0.00665176474788598
2017-10-11,0.191,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.01159871811069757,-0.00764511298313808
2017-10-12,0.19,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.012587119392586832,-0.008637467870154958
2017-10-13,0.189,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.014561945153801714,-0.01062019293441463
2017-10-16,0.187,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.013576507098955637,-0.009630813127349147
2017-10-17,0.188,1.0,0.0,0.0,0.0,-0.013576507098955637,-0.009630813127349147
2017-10-18,0.188,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.014562930591856649,-0.010621182314221822
2017-10-19,0.187,1.0,0.0,0.0,0.0,-0.014562930591856649,-0.010621182314221822
2017-10-20,0.187,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.013577493522448636,-0.00963180349653614
2017-10-23,0.188,1.0,0.0,0.0,0.0,-0.013577493522448636,-0.00963180349653614
2017-10-24,0.188,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.012591071015971234,-0.008641435300032807
2017-10-25,0.189,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.010616253158003186,-0.006658718170632905
2017-10-26,0.191,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.00962686941116131,-0.0056653768888036415
2017-10-27,0.192,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.010617242541750116,-0.006659711511914801
2017-10-30,0.191,1.0,0.0,0.0,0.0,-0.010617242541750116,-0.006659711511914801
2017-10-31,0.191,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.009627859784291926,-0.005666371223426836
2017-11-01,0.192,1.0,0.0,0.0,0.0,-0.009627859784291926,-0.005666371223426836
2017-11-02,0.192,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.010618231924507615,-0.006660704852203381
2017-11-03,0.191,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.009628850156432223,-0.005667365557055715
2017-11-06,0.192,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.010619221306275795,-0.006661698191498644
2017-11-07,0.191,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0096298405275822,-0.005668359889690278
2017-11-08,0.192,1.0,0.0,0.0,0.0,-0.0096298405275822,-0.005668359889690278
2017-11-09,0.192,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.010620210687054654,-0.006662691529800591
2017-11-10,0.191,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.00963083089774186,-0.005669354221330525
2017-11-13,0.192,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.008640461728639748,-0.00467502357555194
2017-11-14,0.193,1.0,0.0,0.0,0.0,-0.008640461728639748,-0.00467502357555194
2017-11-15,0.193,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0076491021903685175,-0.0036796985991276454
2017-11-16,0.194,1.0,0.0,0.0,0.0,-0.0076491021903685175,-0.0036796985991276454
2017-11-17,0.194,1.0,0.0,0.0,0.0,-0.0076491021903685175,-0.0036796985991276454
2017-11-20,0.194,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.006656751292559049,-0.0026833782977269127
2017-11-21,0.195,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.007650094541266528,-0.0036806949194292393
2017-11-22,0.194,1.0,0.0,0.0,0.0,-0.007650094541266528,-0.0036806949194292393
2017-11-23,0.194,1.0,0.0,0.0,0.0,-0.007650094541266528,-0.0036806949194292393
2017-11-24,0.194,1.0,0.0,0.0,0.0,-0.007650094541266528,-0.0036806949194292393
2017-11-27,0.194,1.0,0.0,0.0,0.0,-0.007650094541266528,-0.0036806949194292393
2017-11-28,0.194,1.0,0.0,0.0,0.0,-0.007650094541266528,-0.0036806949194292393
2017-11-29,0.194,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.006657744635807927,-0.002684375614348755
2017-11-30,0.195,1.0,0.0,0.0,0.0,-0.006657744635807927,-0.002684375614348755
2017-12-01,0.195,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.008644429146536292,-0.004679006863120061
2017-12-04,0.193,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0076530735756829005,-0.003683685869983244
2017-12-05,0.194,1.0,0.0,0.0,0.0,-0.0076530735756829005,-0.003683685869983244
2017-12-06,0.194,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0066607266492586525,-0.0026873695558533583
2017-12-07,0.195,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.005667387375907995,-0.0016900569254093556
2017-12-08,0.196,1.0,0.0,0.0,0.0,-0.005667387375907995,-0.0016900569254093556
2017-12-11,0.196,1.0,0.0,0.0,0.0,-0.005667387375907995,-0.0016900569254093556
2017-12-12,0.196,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.006661719988532044,-0.002688366868483949
2017-12-13,0.195,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.008648396548554982,-0.004682990134746934
2017-12-14,0.193,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.009639748152006411,-0.005678307144612149
2017-12-15,0.192,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.008649387900158567,-0.004683985451756856
2017-12-18,0.193,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.00964073851225844,-0.005679301466305131
2017-12-19,0.192,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.008650379250770834,-0.004684980767771574
2017-12-20,0.193,1.0,0.0,0.0,0.0,-0.008650379250770834,-0.004684980767771574
2017-12-21,0.193,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.009641728871520039,-0.005680295787003797
2017-12-22,0.192,1.0,0.0,0.0,0.0,-0.009641728871520039,-0.005680295787003797
2017-12-25,0.192,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.008651370600391672,-0.004685976082790866
2017-12-26,0.193,1.0,0.0,0.0,0.0,-0.008651370600391672,-0.004685976082790866
2017-12-27,0.193,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.010634067859190854,-0.006676604130625319
2017-12-28,0.191,1.0,0.0,0.0,0.0,-0.010634067859190854,-0.006676604130625319
2017-12-29,0.191,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.009644701927050137,-0.005683280734756102
2018-01-01,0.192,1.0,0.0,0.0,0.0,-0.009644701927050137,-0.005683280734756102
2018-01-02,0.192,1.0,0.0,0.0,0.0,-0.009644701927050137,-0.005683280734756102
2018-01-03,0.192,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.010635057225123035,-0.0066775974540213
2018-01-04,0.191,1.0,0.0,0.0,0.0,-0.010635057225123035,-0.0066775974540213
2018-01-05,0.191,1.0,0.0,0.0,0.0,-0.010635057225123035,-0.0066775974540213
2018-01-08,0.191,1.0,0.0,0.0,0.0,-0.010635057225123035,-0.0066775974540213
2018-01-09,0.191,1.0,0.0,0.0,0.0,-0.010635057225123035,-0.0066775974540213
2018-01-10,0.191,1.0,0.0,0.0,0.0,-0.010635057225123035,-0.0066775974540213
2018-01-11,0.191,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.011624422167897941,-0.007670919856567315
2018-01-12,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-15,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-16,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-17,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-18,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-19,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-22,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-23,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-24,0.19,1.0,0.0,0.0,0.0,-0.011624422167897941,-0.007670919856567315
2018-01-25,0.19,1.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,-0.00865929543440147,-0.004693932616136931
2018-01-26,0.193,1.0,-0.0030000000000000027,-0.0030000000000000027,-0.0030000000000000027,-0.011633317548098265,-0.007679850818288481
2018-01-29,0.19,1.0,0.0,0.0,0.0,-0.011633317548098265,-0.007679850818288481
2018-01-30,0.19,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.01064495086564643,-0.006687530669106878
2018-01-31,0.191,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.009655595816512208,-0.005694218199776113
2018-02-01,0.192,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.008665251412328878,-0.00469991241797596
2018-02-02,0.193,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.006682581915153585,-0.002709312242811901
2018-02-05,0.195,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.004695947078983909,-0.0007147308672975639
2018-02-06,0.197,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.00569125113190494,-0.0017140161364302964
2018-02-07,0.196,1.0,0.0030000000000000027,0.0030000000000000027,0.0030000000000000027,-0.002708324885300595,0.0012808418151604162
2018-02-08,0.199,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.003705616560415348,0.00027956097334524976
2018-02-09,0.198,1.0,0.0,0.0,0.0,-0.003705616560415348,0.00027956097334524976
2018-02-12,0.198,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.005698205327294481,-0.0017209981486014936
2018-02-13,0.196,1.0,0.0,0.0,0.0,-0.005698205327294481,-0.0017209981486014936
2018-02-14,0.196,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0076868089166398645,-0.003717556152304291
2018-02-15,0.194,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.008679122107723258,-0.004713838596152042
2018-02-16,0.193,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.007687801229831037,-0.003718552434748279
2018-02-19,0.194,1.0,0.0,0.0,0.0,-0.007687801229831037,-0.003718552434748279
2018-02-20,0.194,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.006695489031060986,-0.0027222709871831396
2018-02-21,0.195,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.004708880009123062,-0.0007277155291575133
2018-02-22,0.197,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.005704171129113922,-0.0017269878136283445
2018-02-23,0.196,1.0,0.0,0.0,0.0,-0.005704171129113922,-0.0017269878136283445
2018-02-26,0.196,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.004709875300243138,-0.0007287148014420985
2018-02-27,0.197,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.003714585175543461,0.0002705564837564012
2018-02-28,0.198,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.002718299760719134,0.0012708270402399524
2018-03-01,0.199,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.003715581460958406,0.0002695562131997953
2018-03-02,0.198,1.0,0.0,0.0,0.0,-0.003715581460958406,0.0002695562131997953
2018-03-05,0.198,1.0,0.0,0.0,0.0,-0.003715581460958406,0.0002695562131997953
2018-03-06,0.198,1.0,0.0,0.0,0.0,-0.003715581460958406,0.0002695562131997953
2018-03-07,0.198,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.004711865879497457,-0.0007307133430134449
2018-03-08,0.197,1.0,0.0,0.0,0.0,-0.004711865879497457,-0.0007307133430134449
2018-03-09,0.197,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.005707154013617988,-0.0017299826296703902
2018-03-12,0.196,1.0,0.0,0.0,0.0,-0.005707154013617988,-0.0017299826296703902
2018-03-13,0.196,1.0,0.0,0.0,0.0,-0.005707154013617988,-0.0017299826296703902
2018-03-14,0.196,1.0,0.0,0.0,0.0,-0.005707154013617988,-0.0017299826296703902
2018-03-15,0.196,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.003718568321645188,0.0002665574050702002
2018-03-16,0.198,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,-0.0017260054582884932,0.002267090519880277
2018-03-19,0.2,1.0,0.0,0.0,0.0,-0.0017260054582884932,0.002267090519880277
2018-03-20,0.2,1.0,0.0,0.0,0.0,-0.0017260054582884932,0.002267090519880277
2018-03-21,0.2,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0027242794528301584,0.0012648234293604066
2018-03-22,0.199,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0017270037322830722,0.002266088252789622
2018-03-23,0.2,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.000728730736015426,0.0032683543410423344
2018-03-26,0.201,1.0,0.0,0.0,0.0,-0.000728730736015426,0.0032683543410423344
2018-03-27,0.201,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0002705405332483757,0.00427162269538317
2018-03-28,0.202,1.0,0.0,0.0,0.0,0.0002705405332483757,0.00427162269538317
2018-03-29,0.202,1.0,0.0,0.0,0.0,0.0002705405332483757,0.00427162269538317
2018-03-30,0.202,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0012708110737815748,0.0052758943180784
2018-04-02,0.203,1.0,0.0,0.0,0.0,0.0012708110737815748,0.0052758943180784
2018-04-03,0.203,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.000269540262707757,0.0042706184237604194
2018-04-04,0.202,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.001730998817817686,0.0022620771869128475
2018-04-05,0.2,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.0002655391845467481,0.004266601341286647
2018-04-06,0.202,1.0,0.0,0.0,0.0,0.0002655391845467481,0.004266601341286647
2018-04-09,0.202,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0007347263546377825,0.003262334739945416
2018-04-10,0.201,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.001733991628283138,0.002259072405205398
2018-04-11,0.2,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0007357256199115314,0.0032613314776104296
2018-04-12,0.201,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0017349898942916608,0.0022580701461327735
2018-04-13,0.2,1.0,0.0,0.0,0.0,-0.0017349898942916608,0.0022580701461327735
2018-04-16,0.2,1.0,0.0,0.0,0.0,-0.0017349898942916608,0.0022580701461327735
2018-04-17,0.2,1.0,0.0,0.0,0.0,-0.0017349898942916608,0.0022580701461327735
2018-04-18,0.2,1.0,0.0,0.0,0.0,-0.0017349898942916608,0.0022580701461327735
2018-04-19,0.2,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0007367248841860796,0.0032603282162788627
2018-04-20,0.201,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.00026253839092960085,0.004263588544495045
2018-04-23,0.202,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0012628009293205178,0.005267852133039375
2018-04-24,0.203,1.0,0.0009999999999999731,0.0009999999999999731,0.0009999999999999731,0.002264063730249788,0.006273119985172215
2018-04-25,0.204,1.0,0.0,0.0,0.0,0.002264063730249788,0.006273119985172215
2018-04-26,0.204,1.0,0.0,0.0,0.0,0.002264063730249788,0.006273119985172215
2018-04-27,0.204,1.0,-0.0009999999999999731,-0.0009999999999999731,-0.0009999999999999731,0.0012617996665196252,0.00526684686518708
2018-04-30,0.203,1.0,0.001999999999999974,0.001999999999999974,0.001999999999999974,0.0032643232658526866,0.007277380558917468
2018-05-01,0.205,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.004267587589118493,0.008284657939476192
2018-05-02,0.206,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0032633200015292907,0.00727637328153663
2018-05-03,0.205,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0022600566815278444,0.006269096908255056
2018-05-04,0.204,1.0,0.0,0.0,0.0,0.0022600566815278444,0.006269096908255056
2018-05-07,0.204,1.0,0.0,0.0,0.0,0.0022600566815278444,0.006269096908255056
2018-05-08,0.204,1.0,0.0020000000000000018,0.0020000000000000018,0.0020000000000000018,0.004264576794891006,0.008281635102071583
2018-05-09,0.206,1.0,0.0,0.0,0.0,0.004264576794891006,0.008281635102071583
2018-05-10,0.206,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,0.002256047641301162,0.00626507183186753
2018-05-11,0.204,1.0,0.0,0.0,0.0,0.002256047641301162,0.00626507183186753
2018-05-14,0.204,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.003258303688942421,0.007271336903699188
2018-05-15,0.205,1.0,0.0,0.0,0.0,0.003258303688942421,0.007271336903699188
2018-05-16,0.205,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.0022550453852534513,0.006264065566795596
2018-05-17,0.204,1.0,0.0,0.0,0.0,0.0022550453852534513,0.006264065566795596
2018-05-18,0.204,1.0,0.0,0.0,0.0,0.0022550453852534513,0.006264065566795596
2018-05-21,0.204,1.0,-0.001999999999999974,-0.001999999999999974,-0.001999999999999974,0.00025053529448304523,0.004251537435661978
2018-05-22,0.202,1.0,0.0,0.0,0.0,0.00025053529448304523,0.004251537435661978
2018-05-23,0.202,1.0,0.0,0.0,0.0,0.00025053529448304523,0.004251537435661978
2018-05-24,0.202,1.0,0.0,0.0,0.0,0.00025053529448304523,0.004251537435661978
2018-05-25,0.202,1.0,0.0,0.0,0.0,0.00025053529448304523,0.004251537435661978
2018-05-28,0.202,1.0,0.0,0.0,0.0,0.00025053529448304523,0.004251537435661978
2018-05-29,0.202,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.0012507858297774455,0.0052557889730975305
2018-05-30,0.203,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.000751715741882153,0.003245277395151236
2018-05-31,0.201,1.0,0.0,0.0,0.0,-0.000751715741882153,0.003245277395151236
2018-06-01,0.201,1.0,0.0,0.0,0.0,-0.000751715741882153,0.003245277395151236
2018-06-04,0.201,1.0,-0.0020000000000000018,-0.0020000000000000018,-0.0020000000000000018,-0.0027502123103984033,0.0012387868403609392
2018-06-05,0.199,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0017529625227089563,0.0022400256272012697
2018-06-06,0.2,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.002751209560186263,0.0012377856015741706
2018-06-07,0.199,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.0017539607697465431,0.0022390233871756315
2018-06-08,0.2,1.0,0.0,0.0,0.0,-0.0017539607697465431,0.0022390233871756315
2018-06-11,0.2,1.0,0.0,0.0,0.0,-0.0017539607697465431,0.0022390233871756315
2018-06-12,0.2,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.000755714730516388,0.003241262410562662
2018-06-13,0.201,1.0,0.0,0.0,0.0,-0.000755714730516388,0.003241262410562662
2018-06-14,0.201,1.0,0.002999999999999975,0.002999999999999975,0.002999999999999975,0.0022420181252920113,0.006250986197794184
2018-06-15,0.204,1.0,0.0,0.0,0.0,0.0022420181252920113,0.006250986197794184
2018-06-18,0.204,1.0,0.0,0.0,0.0,0.0022420181252920113,0.006250986197794184
2018-06-19,0.204,1.0,0.0,0.0,0.0,0.0022420181252920113,0.006250986197794184
2018-06-20,0.204,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,0.003244260143417277,0.007257237183991849
2018-06-21,0.205,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,0.002241015883273967,0.006249979946807871
2018-06-22,0.204,1.0,-0.001999999999999974,-0.001999999999999974,-0.001999999999999974,0.00023653385150734785,0.004237479986914261
2018-06-25,0.202,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0007637026823441584,0.0032332425069272475
2018-06-26,0.201,1.0,0.0,0.0,0.0,-0.0007637026823441584,0.0032332425069272475
2018-06-27,0.201,1.0,0.0,0.0,0.0,-0.0007637026823441584,0.0032332425069272475
2018-06-28,0.201,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0017629389796618433,0.0022300092644202962
2018-06-29,0.2,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.002761176040682156,0.0012277792551558253
2018-07-02,0.199,1.0,0.0010000000000000009,0.0010000000000000009,0.0010000000000000009,-0.001763937216722966,0.002229007034410868
2018-07-03,0.2,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0027621732795062304,0.001226778027376474
2018-07-04,0.199,1.0,0.0,0.0,0.0,-0.0027621732795062304,0.001226778027376474
2018-07-05,0.199,1.0,0.0,0.0,0.0,-0.0027621732795062304,0.001226778027376474
2018-07-06,0.199,1.0,-0.0010000000000000009,-0.0010000000000000009,-0.0010000000000000009,-0.0037594111062266844,0.00022555124934919846
2018-07-09,0.198,1.0,0.0,0.0,0.0,-0.0037594111062266844,0.00022555124934919846
2018-07-10,0.198,1.0,0.0,0.0,0.0,-0.0037594111062266844,0.00022555124934919846
2018-07-11,0.198,1.0,0.0,0.0,0.0,-0.0037594111062266844,0.00022555124934919846
2018-07-12,0.198,1.0,0.0,0.0,0.0,-0.0037594111062266844,0.00022555124934919846
